dwc:occurrenceID,dwc:basisOfRecord,dcterms:modified,dwc:institutionCode,dwc:collectionCode,dwc:catalogNumber,dwc:otherCatalogNumbers,dwc:recordNumber,dwc:recordedBy,dwc:preparations,dwc:kingdom,dwc:phylum,dwc:class,dwc:order,dwc:family,dwc:genus,dwc:specificEpithet,dwc:infraspecificEpithet,dwc:scientificName,dwc:scientificNameAuthorship,dwc:taxonRank,dwc:taxonomicStatus,dwc:typeStatus,dwc:identifiedBy,dwc:dateIdentified,dwc:identificationRemarks,dwc:verbatimCoordinates,dwc:locality,dwc:decimalLatitude,dwc:decimalLongitude,dwc:georeferencedBy,dwc:georeferencedDate,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:verbatimEventDate,dwc:eventDate,dwc:year,dwc:month,dwc:day,dwc:samplingProtocol,dwc:eventRemarks,dwc:occurrenceRemarks
{F99861A0-72F1-4B9A-B9A5-A5B7558F9387},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1605,,RCBS 972,"la Croix, N. | Boycott, R.C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,wahlbergi,,"Panaspis wahlbergi (Smith, 1849)","(Smith, 1849)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris  2017/02/09|1961CatName: Panapsis wahlbergii,25.940694° S 31.705835° E,"Tunzini Citrus Estate, 8.5 km NW of Tjaneni, Thaneni",-25.9406940000,31.7058350000,"Boycott, R.C.",Wed Jun 07 2017 00:00:00 GMT+0200 (South Africa Standard Time),0.000278,,1992/01/16|1992.i.16,1992-01-16,1992,01,16,,Collector: N. La Croix | R.C. Boycott|Habitat: cultivated land adjacent to river,Donation: R.C. Boycott
{247FDA25-CB54-485A-B789-005088850AEB},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1382,,CR 413,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Aparallactus,capensis,,"Aparallactus capensis Smith, 1849","Smith, 1849",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Aparallactus capensis,29.783480° S 30.803287° E,"Gillits, Chelmford Park, 2 Roger Place",-29.7834800000,30.8032870000,"Richards, L.R.",Thu Jun 29 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/12/30|1985.12.30,1985-12-30,1985,12,30,,,Presented by Clive Reid
{72399C58-FB96-4751-A166-5840C544C5C7},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,183,OrigCatNum: 183 [S],,,1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,,nigricollis,Naja nigricollis nigricollis,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Naja nigricollis|1961CatName: Naja nigricollis,,Natal,,,,,,,,,,,,,Collector: not recorded,
{98ED5412-8542-4EAD-92DE-07A7F1E3CC36},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1298,,GA 408,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Lycophidion,,capense,Lycophidion capense capense,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Lycophidion capensis,,Yellowwood Park,,,,,,,1985/11/15|1985.11.15,1985-11-15,1985,11,15,,,Presented by Graham Alexander
{EA4AEFDC-250C-49E4-9FE8-04536DD4C65A},PreservedSpecimen,2019-11-13T12:54:17.000Z,DMSA,DMSA_REP,7,REP6 | OrigCatNum: 7 [S],,"Bourquin, O.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Homoroselaps,lacteus,,"Homoroselaps lacteus (Linnaeus, 1758)","(Linnaeus, 1758)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Elaps lacteus|1961CatName: Elaps lacteus,,"Mooi River, Lammermoor Farm, De Hoek",,,,,,,1962/12/30|1962.12.30,1962-12-30,1962,12,30,,,
{E39F925B-BCC6-4DDC-BA47-95C15DF93633},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,880,,GA 175,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Colubridae,Philothamnus,hoplogaster,,"Philothamnus hoplogaster (Günther, 1863)","(Günther, 1863)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Philothamnus hoplogaster,,Cato Manor,,,,,,,1985/07/01|1985.07.1,1985-07-01,1985,07,01,,,Presented by Graham Alexander
{971D22DB-7846-4D00-96AC-020AE8F6A4A9},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,949,,GA 200,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Scelotes,inornatus,,"Scelotes inornatus Smith, 1849","Smith, 1849",species,accepted,,"Broadley, D.G.",1993-04-09,Determination Name verified: A.J.L. Lambiris  2016/12/29|OrigCatName: Scelotes inornatus inornatus|1961CatName: Scelotes inornata,,"Bluff, Sea Glen",,,,,,,1985/07/06|1985.07.6,1985-07-06,1985,07,06,,Under rock in very sandy soil.|Habitat: Forest,Presented by Graham Alexander
{4D1A94AB-6AC2-48D4-8B86-004587DE85DF},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,903,,GA 175,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Lygodactylus,,capensis,Lygodactylus capensis capensis,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris  2016/12/07|1961CatName: Lygodactylus capensis capensis,,Cato Manor,,,,,,,1985/07/01|1985.07.1,1985-07-01,1985,07,01,,,Presented by Graham Alexander
{62ECE662-4D2A-483E-9465-4E629AB4CDBF},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,126,OrigCatNum: 126 [S],,"Bourquin, O.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,,conjunctus,Leptotyphlops conjunctus conjunctus,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Leptotyphlops conjunctus|1961CatName: Leptotyphlops conjunctus,28.981324° S 31.738135° E,"Mtunzini, Twinstreams",-28.9813240000,31.7381350000,"Richards, L.R.",Mon Jun 27 2016 00:00:00 GMT+0200 (South Africa Standard Time),,,1963/12/14|1963.12.14,1963-12-14,1963,12,14,,Habitat: coastal forest,Disposition: Not traced
{02AD8448-E345-407D-92A6-0C2B607FC723},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1588,,,,1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gerrhosauridae,Gerrhosaurus,nigrolineatus,,"Gerrhosaurus nigrolineatus Hallowell, 1857","Hallowell, 1857",species,accepted,,"Bates, M.F.",2014-04-04,"Determined by: M. F. Bates (as G. intermedius Loennberg, 1907)|Determination Name verified: A.J.L. Lambiris  2017/03/08|1961CatName: Gerrhosaurus flavigularis flavigulari",,"Not recorded, Province: Not recorded",,,,,,,Not recorded,,,,,,Collector: Not recorded,
{4CBC77C6-2576-46A4-A3E2-045A185AEEA5},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1031,,GA 302,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afroedura,pondolia,,"Afroedura pondolia (Hewitt, 1925)","(Hewitt, 1925)",species,accepted,,"Bates, M.F.",2014-06-27,Determination Name verified: A.J.L. Lambiris  2016/10/26|OrigCatName: Afroedura pondolia pondolia|1961CatName: Afroedura pondolia pondolia,29.937481° S 31.008112° E,"Brighton Beach, Foreshore Drive, 200 m south of parking lot end",-29.9374810000,31.0081120000,"Richards, L.R.",Wed Jun 21 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/09/03|1985.09.3,1985-09-03,1985,09,03,,Under bark of tree|Habitat: Forest edge,Presented by Graham Alexander
{0A821A87-A65C-4CA7-9948-ED5BFC9CB655},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,698,,CR 103,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Colubridae,Crotaphopeltis,hotamboeia,,"Crotaphopeltis hotamboeia (Laurenti, 1768)","(Laurenti, 1768)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Crotaphopeltis hotamboeia|1961CatName: Crotaphopeltis hotamboeia,29.842461° S 31.030898° E,"North Beach, George Campbell School of Technology, Sylvester Ntuli (Brickhill) Road",-29.8424610000,31.0308980000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/05/20|1985.v.20,1985-05-20,1985,05,20,,,Presented by Clive Reid
{0063D376-F233-4951-BEED-077B21AB064F},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,125,OrigCatNum: 125 [S],,"Bourquin, O.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Colubridae,Thelotornis,,capensis,Thelotornis capensis capensis,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Thelotornis kirtlandii capensis|1961CatName: Thelotornis kirtlandii capensis,28.981324° S 31.738135° E,"Mtunzini, Twinstreams",-28.9813240000,31.7381350000,"Richards, L.R.",Mon Jun 27 2016 00:00:00 GMT+0200 (South Africa Standard Time),,,1963/12/14|1963.12.14,1963-12-14,1963,12,14,,Habitat: coastal forest,
{EA47A565-B18D-4778-8719-E04217BF6F18},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,247,OrigCatNum: 247 [S],,"Stott, C.H.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,,scutifrons,Leptotyphlops scutifrons scutifrons,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Leptotyphlops scutifrons|1961CatName: Leptotyphlops scutifrons,,Umhlali,,,,,,,1914/01/01|1914.i,1914-01,1914,01,,,,Disposition: Not traced
{8C96D8A4-1EDF-456B-9C73-097E3A203DB2},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,404,OrigCatNum: 27 [L],,8th Battalion | Durban Light Infantry,1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Chondrodactylus,,namibensis,"Chondrodactylus angulifer namibensis Haacke, 1976","Haacke, 1976",subspecies,accepted,,,2016-10-19,Determined by: D.G. Broadley | A.J.L. Lambiris|Determination Name verified: A.J.L. Lambiris  2016/10/10|OrigCatName: Chondrodactylus angulifer|1961CatName: Chondrodactyluss angulifer,29.954000° S 16.150000° E,"Between Otavi and Omaruru, along the C38 and C33 roads, Province: Otjozondjupa",-29.9540000000,16.1500000000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,,,,,,,,
{30D211BE-A2DF-4674-BDAA-AA74338DEFB9},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,285,,,"Lawson, W.J.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,margaritifer,,"Trachylepis margaritifer Branch Et Al., 2005","Branch Et Al., 2005",species,accepted,,,,Determination Name verified: A.J.L. Lambiris  2017/01/04|1961CatName: Mabuya quinquetaeniata margaritifer,27.421648° S 32.071549° E,Pongolapoort (Jozini) Dam,-27.4216480000,32.0715490000,,,,,1962/09/01|1962.09,1962-09,1962,09,,,,
{38FA2C97-A029-43D1-821D-0F588F736565},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,350,,,"Lawson, W.J.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lacertidae,Meroles,knoxii,,"Meroles knoxii (Milne-edwards, 1829)","(Milne-edwards, 1829)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris  2016/12/21|OrigCatName: Meroles knoxii|1961CatName: Meroles knoxii,29.253000° S 16.874000° E,Port Nolloth,-29.2530000000,16.8740000000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1962/06/01|1962.vi,1962-06,1962,06,,,,
{B832B47B-9A6F-424A-9F6B-0D52DC29EEFA},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1557,,CR 170,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Viperidae,Causus,rhombeatus,,"Causus rhombeatus (Lichtenstein, 1823)","(Lichtenstein, 1823)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Causus rhombeatus|1961CatName: Causus rhombeatus,29.764061° S 31.035295° E,"Glen Hills, 6 Honeysuckle Place",-29.7640610000,31.0352950000,"Richards, L.R.",Thu Jun 29 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/06/24|1985.vi.24,1985-06-24,1985,06,24,,,Presented by Clive Reid
{6A385D78-817E-4DF7-B3BC-46FC47473D2D},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,304,,,"Bourquin, O.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Lygodactylus,,capensis,Lygodactylus capensis capensis,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris  2016/11/24|OrigCatName: Lygodactylus capensis|1961CatName: Lygodactylus capensis,29.272803° S 29.520888° E,"uKhahlamba-Drakensberg Park, Giant's Castle Nature Reserve, Giant's Castle",-29.2728030000,29.5208880000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,,,,,,,,
{CAF1D9D6-B73A-4D5E-B9B1-08EEBDFA901E},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,854,,GA 195,Bryan,1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Scelotes,mossambicus,,"Scelotes mossambicus (Peters, 1882)","(Peters, 1882)",species,accepted,,"Broadley, D.G.",1993-04-09,Determination Name verified: A.J.L. Lambiris  2016/12/29|OrigCatName: Scelotes brevipes|1961CatName: Scelotes mossambica,29.838053° S 30.967340° E,"Bonela, Candella Road, end of the road",-29.8380530000,30.9673400000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/07/03|1985.07.3,1985-07-03,1985,07,03,,,Presented by Graham Alexander
{EC76DC9C-2F6E-440D-8C70-AC54FFF37D22},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,588,,CW 4,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,striata,,"Trachylepis striata (Peters, 1844)","(Peters, 1844)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris  2017/01/18|OrigCatName: Mabuya striata striata|1961CatName: Mabuya striata striata,29.667995° S 31.023755° E,"Phoen09, Palmview, Highway Poultry Farm CC, Jampalm Place, up from Umhlanga River",-29.6679950000,31.0237550000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/03/16|1985.iii.16,1985-03-16,1985,03,16,,,Donated by Clive Reid
{2B9E5552-13F8-4B32-B97D-009FE516DE24},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,217,OrigCatNum: 217 [S],,"Stott, C.H.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Psammophis,mossambicus,,"Psammophis mossambicus Peters, 1882","Peters, 1882",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Psammophis ibilan|1961CatName: Psammophis ibilan,,Winkelspruit,,,,,,,1914/07/13|1914.07.13,1914-07-13,1914,07,13,,,
{E82AB6BF-E892-45A3-938D-003F893277CF},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,331,,,"Bourquin, O.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,depressa,,"Trachylepis depressa (Peters, 1854)","(Peters, 1854)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris  2017/01/04|OrigCatName: Mabuya homalocephala deprea|1961CatName: Mabuya homalocephala deprea,27.010299° S 32.841926° E,"iSimangaliso Wetland Park, Kosi Bay Nature Reserve, Kosi Lake Area",-27.0102990000,32.8419260000,"Richards, L.R.",Wed Jun 28 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1965/01/01|1965.i,1965-01,1965,01,,,Habitat: coastal forest,
{4FEC9A6A-49F4-4DA8-82F3-EDC61AE6ACDB},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,209,,,,1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,mabouia,,"Hemidactylus mabouia (Moreau De Jonnès, 1818)","(Moreau De Jonnès, 1818)",species,accepted,,"Lambiris, A.J.",2016-10-10,Determined by: A.J.L. Lambiris|Determination Name verified: A.J.L. Lambiris  2016/11/10,,No information available,,,,,,,,,,,,,Collector: [no data],
{48D49045-8C44-4398-84AB-014A9ABC3717},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,930,,GA 222,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,mabouia,,"Hemidactylus mabouia (Moreau De Jonnès, 1818)","(Moreau De Jonnès, 1818)",species,accepted,,"Lambiris, A.J.",2016-10-11,Determined by: A.J.L. Lambiris|Determination Name verified: A.J.L. Lambiris  2016/11/02|OrigCatName: Hemidactylus mabouia mabouia|1961CatName: Hemidactylus mabouia mabouia,29.863062° S 30.984267° E,"Westridge, Queen Elizabeth Avenue, near junction with King George V Avenue, University of KwaZulu-Natal",-29.8630620000,30.9842670000,"Richards, L.R.",Wed Jun 28 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/07/10|1985.07.10,1985-07-10,1985,07,10,,,Presented by Graham Alexander
{A0958011-4894-4EFF-A762-05DC9BE336CA},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,783,,CR 129,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Colubridae,Philothamnus,semivariegatus,,"Philothamnus semivariegatus (Smith, 1840)","(Smith, 1840)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Philothamnus semivariegatus semivariegatus|1961CatName: Philothamnus semivariegatus,29.888471° S 30.959149° E,"Bellair, Joubert Place",-29.8884710000,30.9591490000,,,,,1965/06/08|1965.vi.8,1965-06-08,1965,06,08,,,Presented by Clive Reid
{F8BBE585-C6AB-40EE-9CF3-FD893DE49BD7},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1016,,GA 354,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,wahlbergi,,"Panaspis wahlbergi (Smith, 1849)","(Smith, 1849)",species,accepted,,"Lambiris, A.J.",2017-02-15,Determined by: A.J.L. Lambiris|Determination Name verified: A.J.L. Lambiris  2017/02/15|OrigCatName: Panapsis wahlbergii|1961CatName: Panapsis wahlbergii,29.915810° S 30.958175° E,"Montclair, intersection of Streatham Crescent and Doddington Crescent",-29.9158100000,30.9581750000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/09/09|1985.09.9,1985-09-09,1985,09,09,,,Presented by Graham Alexander
{EE6017E6-79E9-4738-ABC9-07F0B7C9E428},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1329,,,,1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Boaedon,capensis,,"Boaedon capensis Duméril, Bibron & Duméril, 1854","Duméril, Bibron & Duméril, 1854",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Lamprophis fuliginous|1961CatName: Lamprophis fuliginous fuliginous,15.769000° S 27.466000° E,"Kafue River, West of Mazabuka",-15.7690000000,27.4660000000,,,,,1985/06/24|1985.vi.24,1985-06-24,1985,06,24,,Collector: not recorded,
{EE029160-3ED9-4E0A-957F-2B1C9F86BBF1},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1446,,CR 373,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Viperidae,Causus,rhombeatus,,"Causus rhombeatus (Lichtenstein, 1823)","(Lichtenstein, 1823)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Causus rhombeatus,29.787722° S 30.849857° E,"Kloof, Pioneer Road",-29.7877220000,30.8498570000,"Richards, L.R.",Wed Jun 28 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/11/30|1985.11.30,1985-11-30,1985,11,30,,,Presented by Clive Reid
{9B950CAD-844E-4BC1-9D6F-74A170B0694D},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,874,,CR 175,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Colubridae,Crotaphopeltis,hotamboeia,,"Crotaphopeltis hotamboeia (Laurenti, 1768)","(Laurenti, 1768)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Crotaphopeltis hotamboeia|1961CatName: Crotaphopeltis hotamboeia,29.898453° S 30.957921° E,"Sea View, Umhlatuzana River",-29.8984530000,30.9579210000,"Richards, L.R.",Mon Jun 26 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/06/21|1985.vi.21,1985-06-21,1985,06,21,,,Presented by Clive Reid
{C2A1CDA3-3B1B-4057-8640-FA1A36A5208E},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,409,OrigCatNum: 200 [L],,"Bourquin, O.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Lygodactylus,,capensis,Lygodactylus capensis capensis,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris  2016/12/07|OrigCatName: Lygodactylus capensis|1961CatName: Lygodactylus capensis,27.010299° S 32.841926° E,"iSimangaliso Wetland Park, Kosi Bay Nature Reserve, Kosi Lake Area",-27.0102990000,32.8419260000,"Richards, L.R.",Wed Jun 28 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1965/01/01|1965.i,1965-01,1965,01,,,Habitat: coastal forest,
{0FE93A9C-A8E1-44A1-ACAE-D33043918B88},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,397,OrigCatNum: 8 [L],,"Ashby, L.F.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Homopholis,wahlbergii,,"Homopholis wahlbergii Boycott, 1992","Boycott, 1992",species,accepted,,"Broadley, D.G.",1962-04-02,Determination Name verified: A.J.L. Lambiris  2016/10/26|OrigCatName: Homopholis wahglbergii|1961CatName: Homopholis wahlbergii,27.949943° S 32.116686° E,Makhowe,-27.9499430000,32.1166860000,"Richards, L.R.",Thu Jun 29 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,,,,,,,,
{307BF402-16BA-4A83-BE94-5789BF74D64F},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,257,OrigCatNum: 257 [S],,11th Battalion | Durban Light Infantry,1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Dipsina,multimaculata,,"Dipsina multimaculata (Smith, 1847)","(Smith, 1847)",species,accepted,,"Broadley, D.G.",1962-05-02,Determination Name verified: A.J.L. Lambiris |OrigCatName: Rhamphiophis multimaculatus|1961CatName: Rhamphiophis multimaculatus,29.954000° S 16.150000° E,"Between Otavi and Omaruru, along the C38 and C33 roads, Province: Otjozondjupa",-29.9540000000,16.1500000000,"Richards, L.R.",,,,,,,,,,,
{9ED16512-EAF1-4998-B66E-FA1B831BF971},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1040,,GA 351,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,striata,,"Trachylepis striata (Peters, 1844)","(Peters, 1844)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris  2017/01/18|OrigCatName: Mabuya striata punctatissima|1961CatName: Mabuya striata striata,29.915798° S 30.960014° E,"Montclair, 16 Steatham Crescent",-29.9157980000,30.9600140000,"Richards, L.R.",Sat Jun 10 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/09/09|1985.09.9,1985-09-09,1985,09,09,,,Presented by Graham Alexander|Common on garden rockery
{62FBD964-D4F1-4E21-097D-69C586DB455C},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,240,,,,1 Unknown,,,,,,,,,,,,,,,,,,No locality name,,,,,,,,,,,,,,"no entry in catalogue, no detail|Determination Name verified: A.J.L. Lambiris"
{0F6AF0F6-81AB-40EA-AB49-0835C8D4925B},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1205,,CW 85,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Agamidae,Acanthocercus,,atricollis,Acanthocercus atricollis atricollis,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris  2016/09/21|1961CatName: Agama atricollis,29.809818° S 30.973073° E,"Palmiet, Mayat Road",-29.8098180000,30.9730730000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/07/15|1985.07.15,1985-07-15,1985,07,15,,,Presented by Clive Reid
{06000DF0-643D-49C4-9649-7C20E3EB6BDA},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,717,,CR 71,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Colubridae,Crotaphopeltis,hotamboeia,,"Crotaphopeltis hotamboeia (Laurenti, 1768)","(Laurenti, 1768)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Crotaphopeltis hotamboeia|1961CatName: Crotaphopeltis hotamboeia,29.846727° S 31.035733° E,"North Beach, Durban Amphitheatre, 41 Snell Parade",-29.8467270000,31.0357330000,"Richards, L.R.",Mon Jun 26 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/05/08|1985.v.8,1985-05-08,1985,05,08,,,Presented by Clive Reid
{F55ED88A-7465-4063-A343-05BE5787DBE6},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,810,,GA 120,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Lygodactylus,,capensis,Lygodactylus capensis capensis,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris  2016/11/24|1961CatName: Hemidactylus mabouia mabouia,29.869163° S 30.956051° E,Umkumbaan,-29.8691630000,30.9560510000,"Richards, L.R.",Mon Jun 26 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/06/18|1985.vi.18,1985-06-18,1985,06,18,,,Presented by Graham Alexander
