dwc:occurrenceID,dwc:basisOfRecord,dcterms:modified,dwc:institutionCode,dwc:collectionCode,dwc:catalogNumber,dwc:recordNumber,dwc:fieldNumber,dwc:recordedBy,dwc:organismQuantity,dwc:organismQuantityType,dwc:preparations,dwc:kingdom,dwc:phylum,dwc:class,dwc:order,dwc:family,dwc:genus,dwc:specificEpithet,dwc:infraspecificEpithet,dwc:scientificName,dwc:scientificNameAuthorship,dwc:taxonRank,dwc:taxonomicStatus,dwc:typeStatus,dwc:identifiedBy,dwc:identificationRemarks,dwc:verbatimCoordinates,dwc:locality,dwc:decimalLatitude,dwc:decimalLongitude,dwc:georeferencedBy,dwc:georeferenceVerificationStatus,dwc:verbatimEventDate,dwc:eventDate,dwc:year,dwc:month,dwc:day,dwc:eventRemarks,dwc:occurrenceRemarks
0e094feb-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,79089,,08/03/1994_Kromme River Estuary,"Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,nigricans,,"Leptotyphlops nigricans Schlegel, 1839","Schlegel, 1839",species,accepted,,,Leptotyphlops nigricans,,Kromme River Estuary,,,,,DD:08 MM:03 YYYY:1994,1994-03-08,1994,03,08,WD Haacke,
0e1074c3-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,79671,,"31/03/1995_Farm Bultfontein, 32","Cross, R.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,,Bitis arietans,Bitis arietans arietans,,subspecies,accepted,,,Bitis arietans arietans,,"Farm Bultfontein, 32",,,,,DD:31 MM:03 YYYY:1995,1995-03-31,1995,03,31,R Cross,
fb2e5a7b-aa09-4395-b340-3e9b51df7f61,PreservedSpecimen,2018-10-03T09:48:52.000Z,Ditsong,Herpetology,31178,,,"Wagner, M.",,individuals,Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Pipidae,Xenopus,laevis,,"Xenopus laevis (Daudin, 1802)","(Daudin, 1802)",species,accepted,,,Xenopus laevis laevis,,"Gobabeb, N.D.R.S., S.W.A, Namibia",,,,,Year: 1965; Month: 01,1965-01-01,1965,01,01,,
0b36f6a0-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,57255,,"08/11/1981_Manjimup, S.e Bunbury,w.austra","Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Anguidae,Leidopisma,trilineata,,Leidopisma trilineata,,species,accepted,,,Leidopisma trilineata,,"Manjimup, S.e Bunbury,w.australia",,,,,DD:8 MM:11 YYYY:1981,1981-11-08,1981,11,08,WD Haacke,
deff8c7c-1b6a-4669-ac21-39b7636bf7a5,PreservedSpecimen,2018-10-03T14:48:12.000Z,Ditsong,Herpetology,83350,,,"Schmidt, A.",,individuals,Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Amphisbaenidae,Monopeltis,sphenorhynchus,,"Monopeltis sphenorhynchus (Peters, 1879)","(Peters, 1879)",species,accepted,,,Monopeltis sphenorhynchus,"22° 58' S 29°  3' E",Blouberg Nature Reserve,-22.9666700000,29.0500000000,,,Year: 1999; Month: 11/12,1999-11-12,1999,11,12,,
deab6ede-a3d4-4602-bdd6-2ff0adfbc34d,PreservedSpecimen,2018-10-03T09:48:40.000Z,Ditsong,Herpetology,30981,,,"Haacke, W.D.",,individuals,Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Pachydactylus,bibronii,,"Pachydactylus bibronii Boulenger, 1885","Boulenger, 1885",species,accepted,,,Pachydactylus bibroni,,"Tsodilo Hills, Ngamiland, Botswana",,,,,Year: 1965; Month: 04; Day: 17,1965-04-17,1965,04,17,,
0d6d939c-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,78448,N2478,"26/09/1979_Farm Fourieskloof, 557","Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,varia,,"Trachylepis varia (Peters, 1867)","(Peters, 1867)",species,accepted,,,Trachylepis varia,"23° 49' S 27° 39' E","Farm Fourieskloof, 557",-23.8166666666,27.6500000000,administrator,Unchecked,DD:26 MM:09 YYYY:1979,1979-09-26,1979,09,26,NHG Jacobsen,
0bbf209b-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,63607,,15/11/1984_Magaliesberg,"Haagner, G.V.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Mabuya,,Mabuya striata,Mabuya striata punctatissima,,subspecies,accepted,,,Trachylepis striata punctatissima,"25° 41' S 28° 36' E",Magaliesberg,-25.6833333333,28.6000000000,administrator,Unchecked,DD:15 MM:11 YYYY:1984,1984-11-15,1984,11,15,G Haagner,
9aff2a0b-1d1c-4d4a-8181-64c086e9f0c0,PreservedSpecimen,2018-10-03T10:17:02.000Z,Ditsong,Herpetology,50538,,,"Clark, D.",,individuals,Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lacertidae,Meroles,suborbitalis,,"Meroles suborbitalis (Peters, 1869)","(Peters, 1869)",species,accepted,,,Meroles suborbitalis,,"14km off Bogenfels road to Klinghardtberge, Diamond Area 1, Namibia",,,,,Year: 1977; Month: 04; Day: 13,1977-04-13,1977,04,13,,
078d5116-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,28577,,01/01/1940_Port Nolloth,"van den Heever, C.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Typhlosaurus,vermis,,"Typhlosaurus vermis Boulenger, 1887","Boulenger, 1887",species,accepted,,,Typhlosaurus vermis,"29° 15' S 16° 52' E",Port Nolloth,-29.2500000000,16.8666666666,administrator,Unchecked,DD:? MM:? YYYY:1940,1940,1940,,,C Van Der Heever,
06b0b96d-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,13373,,01/07/1922_Farm Resolution,"Roberts, A.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Pachydactylus,maculatus,,"Pachydactylus maculatus Gray, 1845","Gray, 1845",species,accepted,,,Pachydactylus maculatus,"33° 10' S 26° 37' E",Farm Resolution,-33.1666666666,26.6166666666,administrator,Unchecked,DD:0 MM:07 YYYY:1922,1922-07,1922,07,,A Roberts,
0a5231eb-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,53258,,01/06/1979_Rossing Mine,"van Rooyen, J.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Elapidae,Aspidelaps,,Aspidelaps lubricus,Aspidelaps lubricus infuscatus,,subspecies,accepted,,,Aspidelaps lubricus infuscatus,"22° 28' S 15° 3' E",Rossing Mine,-22.4666666666,15.0500000000,administrator,Unchecked,DD:0 MM:06 YYYY:1979,1979-06,1979,06,,JA van Rooyen,
08db6e7e-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,41356,,"20/12/1971_Farm Kommissie Kolk, 280","Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,,Agama aculeata,Agama aculeata aculeata,,subspecies,accepted,,,Agama aculeata aculeata,,"Farm Kommissie Kolk, 280",,,,,DD:20 MM:12 YYYY:1971,1971-12-20,1971,12,20,WD Haacke,
08c8e969-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,39821,,21/07/1965_Waterpoort,"Copley, R.B.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,caudalis,,"Bitis caudalis (Smith, 1839)","(Smith, 1839)",species,accepted,,,Bitis caudalis,"22° 54' S 29° 37' E",Waterpoort,-22.9000000000,29.6166666666,administrator,Unchecked,DD:21 MM:07 YYYY:1965,1965-07-21,1965,07,21,RB Copley,
f3629ca3-b134-4e37-b06b-95a8a89aed1e,PreservedSpecimen,2018-10-03T14:52:02.000Z,Ditsong,Herpetology,83712,,,"Boycott, R.C.",,individuals,Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo,gutturalis,,"Bufo gutturalis Power, 1927","Power, 1927",species,accepted,,,Bufo gutturalis,"27° 16' 36"" S 31° 47' 38"" E",12km NW of Lavumisa,-27.2766667000,31.7938889000,,,Year: 2001; Month: 01; Day: 31,2001-01-31,2001,01,31,,
0836e066-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,32322,,02/05/1966_Riet on Swakop River,"Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Palmatogecko,rangei,,"Palmatogecko rangei Andersson, 1908","Andersson, 1908",species,accepted,,,Palmatogecko rangei,"22° 44' S 15° 21' E",Riet on Swakop River,-22.7333333333,15.3500000000,administrator,Unchecked,DD:02 MM:05 YYYY:1966,1966-05-02,1966,05,02,WD Haacke,
0bbd1a18-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,63437,,20/04/1985_Ganias Plains,"Wessels, L.L.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Rhoptropus,afer,,"Rhoptropus afer Peters, 1869","Peters, 1869",species,accepted,,,Rhoptropus afer,"19° 12' S 13° 1' E",Ganias Plains,-19.2000000000,13.0166666666,administrator,Unchecked,DD:20 MM:04 YYYY:1985,1985-04-20,1985,04,20,L Wessels,
08d14599-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,40495,,"01/04/1971_Tambar, 30 Km N of","Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,caudalis,,"Bitis caudalis (Smith, 1839)","(Smith, 1839)",species,accepted,,,Bitis caudalis,,"Tambar, 30 Km N of",,,,,DD:1 MM:04 YYYY:1971,1971-04-01,1971,04,01,WD Haacke,
09b952fe-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,44178,,11/03/1974_Sabie,"Botha, M.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Lamprophis,inornatus,,"Lamprophis inornatus Duméril & Bibron, 1854","Duméril & Bibron, 1854",species,accepted,,,Lamprophis inornatus,"25° 5' S 30° 46' E",Sabie,-25.0833333333,30.7666666666,administrator,Unchecked,DD:11 MM:03 YYYY:1974,1974-03-11,1974,03,11,M BOTHA,
b50a4d02-7a5e-43c1-9c75-f2a0df6fde84,PreservedSpecimen,2018-10-03T08:47:47.000Z,Ditsong,Herpetology,13596,,,"Wagen, V.A.",,individuals,Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Arthroleptis,,,Arthroleptis,,genus,accepted,,,Arthroleptis johsiensis,,"Port ST Johns ,Pondoland coast",,,,,Year: 1929; Month: 03,1929-03-01,1929,03,01,,
05e9ceb2-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,4594,,"01/08/1923_Farm Zondagfontein 300, Mogala","van Dam, G.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,mabouia,,"Hemidactylus mabouia (Moreau De Jonnès, 1818)","(Moreau De Jonnès, 1818)",species,accepted,,,Hemidactylus mabouia,"22° 49' S 28° 44' E","Farm Zondagfontein 300, Mogalakwena River",-22.8166666666,28.7333333333,administrator,Unchecked,DD:0 MM:08 YYYY:1923,1923-08,1923,08,,G van Dam,
0bc0d3a8-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,63733,,24/08/1985_Futululu Forest Station,"Haagner, G.V.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Hyperoliidae,Hyperolius,,Hyperolius marmoratus,"Hyperolius marmoratus taeniatus (Peters, 1854)","(Peters, 1854)",subspecies,accepted,,,Hyperolius marmoratus taeniatus,"28° 27' S 32° 17' E",Futululu Forest Station,-28.4500000000,32.2833333333,administrator,Unchecked,DD:24 MM:08 YYYY:1985,1985-08-24,1985,08,24,G Haagner,
09d72f4d-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,46972,,21/07/1975_Bethesda Hospital,"Bruton, M.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Viperidae,Causus,defilippii,,"Causus defilippii (Jan, 1863)","(Jan, 1863)",species,accepted,,,Causus defillippii,"27° 34' S 32° 5' E",Bethesda Hospital,-27.5666666666,32.0833333333,administrator,Unchecked,DD:21 MM:07 YYYY:1975,1975-07-21,1975,07,21,M Bruton,
072920b6-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,21137,,01/02/1943_Melville,"Marais, E.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,,Agama aculeata,"Agama aculeata distanti (Boulenger, 1902)","(Boulenger, 1902)",subspecies,accepted,,,Agama aculeata distanti,,Melville,,,,,DD:0 MM:02 YYYY:1943,1943-02,1943,02,,E MARAIS,
0b5a0baa-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,59980,,04/12/1982_Orpen,"Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Pyxicephalidae,Tomopterna,cryptotis,,"Tomopterna cryptotis (Boulenger, 1907)","(Boulenger, 1907)",species,accepted,,,Tomopterna cryptotis,,Orpen,,,,,DD:4 MM:12 YYYY:1982,1982-12-04,1982,12,04,Jacobson,
0d1638a6-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,76084,N5841,"26/02/1981_Farm Lapdoorns, 10","Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gerrhosauridae,Gerrhosaurus,,Gerrhosaurus flavigularis,Gerrhosaurus flavigularis flavigularis,,subspecies,accepted,,,Gerrhosaurus flavigularis flavigularis,,"Farm Lapdoorns, 10",,,,,DD:26 MM:02 YYYY:1981,1981-02-26,1981,02,26,NHG Jacobsen,
0b4b7435-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,58582,,02/03/1980_Farm London,"Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Lygodactylus,,Lygodactylus capensis,Lygodactylus capensis capensis,,subspecies,accepted,,,Lygodactylus capensis capensis,,Farm London,,,,,DD:02 MM:03 YYYY:1980,1980-03-02,1980,03,02,NHG Jacobsen,
0e066fa2-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,78857,RCBS1129,"29/11/1993_Hawane Falls, Umbuluzi River","Linden, J.J.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Hyperoliidae,Hyperolius,semidiscus,,"Hyperolius semidiscus Hewitt, 1927","Hewitt, 1927",species,accepted,,,Hyperolius semidiscus,"26° 14' S 31° 5' E","Hawane Falls, Umbuluzi River",-26.2333333333,31.0833333333,administrator,Unchecked,DD:29 MM:11 YYYY:1993,1993-11-29,1993,11,29,Linden,
0e0cea45-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,79367,NPB 4154,13/03/1994_Midmar Nature Reserve,"Matsau, P.K.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,,Trachylepis striata,Trachylepis striata punctatissima,,subspecies,accepted,,,Trachylepis striata punctatissima,"29° 32' S 30° 11' E",Midmar Nature Reserve,-29.5333333333,30.1833333333,administrator,Unchecked,DD:13 MM:03 YYYY:1994,1994-03-13,1994,03,13,PK MATSAU,
0d6b1a97-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,78221,N3851,"22/09/1980_Farm Kuilfontein, 324","Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,varia,,"Trachylepis varia (Peters, 1867)","(Peters, 1867)",species,accepted,,,Trachylepis varia,,"Farm Kuilfontein, 324",,,,,DD:22 MM:09 YYYY:1980,1980-09-22,1980,09,22,NHG Jacobsen,
0b727fbf-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,61669,,14/02/1980_Farm Vogelstruiskraal,"Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Lygosoma,,Lygosoma sundevalli,Lygosoma sundevalli sundevalli,,subspecies,accepted,,,Lygosoma sundevallii sundevallii,,Farm Vogelstruiskraal,,,,,DD:14 MM:02 YYYY:1980,1980-02-14,1980,02,14,NHG Jacobsen,
08afd63a-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,37445,,22/06/1966_Farm Goedgevonden,"Silberstein, A.R.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Mabuya,,Mabuya striata,Mabuya striata punctatissima,,subspecies,accepted,,,Trachylepis striata punctatissima,,Farm Goedgevonden,,,,,DD:22 MM:06 YYYY:1966,1966-06-22,1966,06,22,A SILBERSTEIN,
06c3ed67-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,14779,,"01/03/1930_Metsemothlaba River, Nr Gaboro","Fitzsimmons, V.F.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Pyxicephalidae,Tomopterna,cryptotis,,"Tomopterna cryptotis (Boulenger, 1907)","(Boulenger, 1907)",species,accepted,,,Tomopterna cryptotis,,"Metsemothlaba River, Nr Gaborone",,,,,DD:0 MM:03 YYYY:1930,1930-03,1930,03,,V Fitzsimons (Vernay-Lang Kalahari Exp.),
ab792a2b-58bd-469b-8558-84e32417ec3b,PreservedSpecimen,2018-10-03T10:25:29.000Z,Ditsong,Herpetology,59087,,,,,individuals,Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Amphisbaenidae,Chirindia,,Chirindia langi,"Chirindia langi occidentalis Jacobsen, 1984","Jacobsen, 1984",subspecies,accepted,,,Chirindia langi occidantalis,,"Delamore, Soutpansberg district, Transvaal",,,,,Year: 1983; Month: 09; Day: 21,1983-09-21,1983,09,21,,Nat. Cons. Div
06000db2-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,6507,,01/09/1917_Paarl,Morris,1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,fuscigula,,"Rana fuscigula Dumeril & Bibron, 1841","Dumeril & Bibron, 1841",species,accepted,,,Rana fuscigula,"33° 44' S 18° 58' E",Paarl,-33.7333333333,18.9666666666,administrator,Unchecked,DD:0 MM:09 YYYY:1917,1917-09,1917,09,,Morris,
0726d015-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,20785,,23/01/1942_Weenen,"Thomasett, H.P.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,wahlbergii,,Panaspis wahlbergii,,species,accepted,,,Panaspis wahlbergii,"28° 51' S 30° 5' E",Weenen,-28.8500000000,30.0833333333,administrator,Unchecked,DD:23 MM:01 YYYY:1942,1942-01-23,1942,01,23,HP THOMASSET,
09d6f6bc-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,46940,,"03/07/1975_Gobabeb, Ndrs","Scholtz, C.H.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Rhoptropus,afer,,"Rhoptropus afer Peters, 1869","Peters, 1869",species,accepted,,,Rhoptropus afer,"23° 33' S 15° 2' E","Gobabeb, Ndrs",-23.5500000000,15.0333333333,administrator,Unchecked,DD:03 MM:07 YYYY:1975,1975-07-03,1975,07,03,C SCHOLTZ,
05efc202-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,5140,,no_date_Shiluvane,"Junod, F.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Colubridae,Dasypeltis,scabra,,"Dasypeltis scabra (Linnaeus, 1758)","(Linnaeus, 1758)",species,accepted,,,Dasypeltis scabra,"24° 2' S 30° 16' E",Shiluvane,-24.0333333333,30.2666666666,administrator,Unchecked,DD:0 MM:0 YYYY:0,,,,,Rev Junod,
0718c526-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,19420,,01/03/1940_Knysna,"van Son, G.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Bradypodion,damaranum,,"Bradypodion damaranum (Boulenger, 1887)","(Boulenger, 1887)",species,accepted,,,Bradypodion damaranum,"34° 2' S 23° 2' E",Knysna,-34.0333333333,23.0333333333,administrator,Unchecked,DD:0 MM:03 YYYY:1940,1940-03,1940,03,,G Van Son,
2446f582-d473-45a6-bbaf-054adf05c562,PreservedSpecimen,2018-10-03T10:21:55.000Z,Ditsong,Herpetology,55359,,,"Stuart, C.T.",,individuals,Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Pyxicephalidae,Arthroleptella,bicolor,,"Arthroleptella bicolor Hewitt, 1926","Hewitt, 1926",species,accepted,,,Arthroleptella bicolor,,"Bushman's Pass (Die Galg), Riviersonderend Mtns, C.P",,,,,Year: 1979; Month: 06; Day: 04,1979-06-04,1979,06,04,,
0ce256b7-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,72190,J1959,15/01/1980_Farm Malmaniesrivier,"Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Cordylidae,Platysaurus,minor,,"Platysaurus minor Fitzsimons, 1930","Fitzsimons, 1930",species,accepted,,,Platysaurus minor,,Farm Malmaniesrivier,,,,,DD:15 MM:01 YYYY:1980,1980-01-15,1980,01,15,NHG Jacobsen,
11c0d4d7-720d-4524-abf7-014c13542e44,PreservedSpecimen,2018-10-03T10:25:38.000Z,Ditsong,Herpetology,59097,,,,,individuals,Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Amphisbaenidae,Zygaspis,quadrifrons,,"Zygaspis quadrifrons (Peters, 1862)","(Peters, 1862)",species,accepted,,,Zygaspis quadrifrons,,"Mahlaguza K.N.P., Transvaal",,,,,Year: 1981; Month: 05; Day: 27,1981-05-27,1981,05,27,,Nat. Cons. Div
0a59bec1-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,53903,,21/03/1980_Hartbeesvlakte Nature Reserve,"Dohne, A.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Cordylidae,Pseudocordylus,,Pseudocordylus melanotus,Pseudocordylus melanotus melanotus,,subspecies,accepted,,,Pseudocordylus melanotus melanotus,"25° 4' S 30° 40' E",Hartbeesvlakte Nature Reserve,-25.0666666666,30.6666666666,administrator,Unchecked,DD:21 MM:03 YYYY:1980,1980-03-21,1980,03,21,A Dohne,
0e1cd843-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,80931,,"11/05/1997_Moebase Region, Gencor Base Ca","Whiting, M.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Chiromantis,xerampelina,,"Chiromantis xerampelina Peters, 1854","Peters, 1854",species,accepted,,,Chiromantis xerampelina,"17° 3' S 38° 44' E","Moebase Region, Gencor Base Camp",-17.0500000000,38.7333333333,administrator,Unchecked,DD:11 MM:05 YYYY:1997,1997-05-11,1997,05,11,M Whiting & B Branch,
072bf1c7-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,21532,,15/05/1945_Frelawney,"Mitchell, B.Z.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,varia,,"Trachylepis varia (Peters, 1867)","(Peters, 1867)",species,accepted,,,Trachylepis varia,,Frelawney,,,,,DD:15 MM:05 YYYY:1945,1945-05-15,1945,05,15,B MITCHELL,
073a0920-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,23904,,"01/06/1954_Caraculo, 16 Km E","Koch, C.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Rhoptropus,barnardi,,"Rhoptropus barnardi Hewitt, 1926","Hewitt, 1926",species,accepted,,,Rhoptropus barnardi,"15° 30' S 13° 30' E","Caraculo, 16 Km E",-15.5000000000,13.5000000000,administrator,Unchecked,DD:?? MM:06 YYYY:1954,1954-06,1954,06,,C Koch,
08b36eb0-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,37765,,"05/02/1970_Nossob River, Near Kameelsleep","Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lacertidae,Pedioplanis,namaquensis,,"Pedioplanis namaquensis (Duméril & Bibron, 1839)","(Duméril & Bibron, 1839)",species,accepted,,,Pedioplanis namaquensis,,"Nossob River, Near Kameelsleep",,,,,DD:05 MM:02 YYYY:1970,1970-02-05,1970,02,05,WD Haacke,
e5cbc6b0-496a-4f28-a645-794db7b0e815,PreservedSpecimen,2018-11-30T11:00:03.000Z,Ditsong,Herpetology,49556,,,"Endrödy-Younga, T.",,,,Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,sulcata,,"Trachylepis sulcata (Peters, 1867)","(Peters, 1867)",species,accepted,,,Mabuya s.sulcata,,farm Bloemhoek 50km W of Paffer,,,,,,1976-08-29,1976,08,29,,
0881da98-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,33180,,"13/09/1960_Van Zylrust& Askham, 70 Miles ","Brain, C.K.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Mabuya,,Mabuya striata,Mabuya striata sparsa,,subspecies,accepted,,,Trachylepis striata sparsa,,"Van Zylrust& Askham, 70 Miles from Station",,,,,DD:13 MM:09 YYYY:1960,1960-09-13,1960,09,13,CK Brain,
7feadd97-9184-4b88-ae73-954766ceadf2,PreservedSpecimen,2018-11-30T10:55:58.000Z,Ditsong,Herpetology,82058,,,"Haacke, W.D.",,,,Animalia,Chordata,Reptilia,Squamata,Scincidae,Mabuya,spilogaster,,"Mabuya spilogaster Broadley, 1969","Broadley, 1969",species,accepted,,,Mabuya spilogaster Trachylepis,,"Madimele Pan, Kgalagadi district, Botswana",,,,,,1994-04-04,1994,04,04,,
